word,pos,frequency
감독,noun,0.0014903129657228018
그날,noun,0.001488095238095238
사실,adv,0.0014858841010401188
자주,adv,0.001483679525222552
당하다,verb,0.0014814814814814814
삼다,verb,0.0014792899408284023
약,det,0.0014771048744460858
기간,noun,0.0014749262536873156
담배,noun,0.0014727540500736377
일으키다,verb,0.0014705882352941176
일단,adv,0.0014684287812041115
할아버지,noun,0.001466275659824047
조직,noun,0.0014641288433382138
태어나다,verb,0.0014619883040935672
공장,noun,0.00145985401459854
벌써,adv,0.0014577259475218659
즐기다,verb,0.001455604075691412
지,dep,0.0014534883720930232
환자,noun,0.001451378809869376
변하다,verb,0.0014492753623188406
사고,noun,0.001447178002894356
그래도,neg,0.001445086705202312
아무리,adv,0.001443001443001443
맞추다,verb,0.001440922190201729
쌀,noun,0.0014388489208633094
일반,noun,0.0014367816091954023
재미있다,adj,0.0014347202295552368
가르치다,verb,0.0014326647564469914
대화,noun,0.001430615164520744
막다,verb,0.0014285714285714286
올해,noun,0.0014265335235378032
형,noun,0.0014245014245014246
달리,adv,0.001422475106685633
버리다,verb,0.0014204545454545455
붙이다,verb,0.0014184397163120568
인물,noun,0.00141643059490085
늘,adv,0.0014144271570014145
모두,noun,0.0014124293785310734
전국,noun,0.0014104372355430183
마치다,verb,0.0014064697609001407
전,det,0.0014044943820224719
다만,adv,0.001402524544179523
도움,noun,0.0014005602240896359
가정,noun,0.0013986013986013986
걸다,verb,0.0013966480446927375
빠지다,verb,0.001394700139470014
멀다,adj,0.001392757660167131
버스,noun,0.0013908205841446453
오늘날,noun,0.0013869625520110957
잠시,adv,0.0013850415512465374
농업,noun,0.0013831258644536654
대다,verb,0.0013812154696132596
식,dep,0.001379310344827586
의견,noun,0.0013774104683195593
무대,noun,0.001375515818431912
사진,noun,0.0013736263736263737
주장,noun,0.0013717421124828531
표현하다,verb,0.0013698630136986301
인하다,verb,0.0013679890560875513
이상하다,adj,0.001366120218579235
제일,noun,0.001364256480218281
붙다,verb,0.0013623978201634877
